Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
109	1	1	1	109	20	Sample	6.25	3973.33468	11035.911692	7062.577011	1161288	38608	109
110	1	1	1	110	1066	PosCtrl	100	41164.173778	50433.063433	9268.889655	1171956	38608	110
111	1	1	1	111	21	Sample	100	38447.652951	47194.682836	8747.029885	1182370	38608	111
112	1	1	1	112	21	Sample	50	28074.725382	35787.001244	7712.275862	1192784	38608	112
113	1	1	1	113	21	Sample	25	17099.101913	24300.752488	7201.650575	1203198	38608	113
114	1	1	1	114	21	Sample	12.5	8735.621093	15696.899254	6961.278161	1213866	38608	114
115	1	1	1	115	21	Sample	6.25	3945.439398	10857.473881	6912.034483	1223518	38354	115
116	1	1	1	116	22	Sample	100	34465.489844	42003.335821	7537.845977	1234186	38608	116
117	1	1	1	117	22	Sample	50	20507.030297	27782.975124	7275.944828	1244600	38608	117
118	1	1	1	118	22	Sample	25	13017.420552	20148.119403	7130.698851	1255014	38608	118
119	1	1	1	119	22	Sample	12.5	6141.595076	12818.783582	6677.188506	1265682	38354	119
120	1	1	1	120	22	Sample	6.25	2944.975528	9731.541045	6786.565517	1275334	38354	120
121	1	1	1	121	1067	PosCtrl	100	40650.202548	49467.200249	8816.997701	1286256	38354	121
122	1	1	1	122	23	Sample	100	32448.258132	40507.84204	8059.583908	1296924	38608	122
123	1	1	1	123	23	Sample	50	20989.200515	28184.552239	7195.351724	1307338	38354	123
124	1	1	1	124	23	Sample	25	12073.092992	18788.180348	6715.087356	1317752	38354	124
125	1	1	1	125	23	Sample	12.5	5907.667121	12352.354478	6444.687356	1328166	38354	125
126	1	1	1	126	23	Sample	6.25	2931.801424	9345.261194	6413.45977	1338072	38354	126
127	1	1	1	127	24	Sample	100	40182.316795	47745.721393	7563.404598	1348740	38608	127
128	1	1	1	128	24	Sample	50	28251.22262	35585.070896	7333.848276	1359154	38354	128
129	1	1	1	129	24	Sample	25	18678.327518	25320.559701	6642.232184	1369568	38354	129
130	1	1	1	130	24	Sample	12.5	10797.181824	17137.563433	6340.381609	1379982	38354	130
131	1	1	1	131	24	Sample	6.25	6166.601621	12664.672886	6498.071264	1389888	38354	131
132	1	1	1	132	1068	PosCtrl	100	40634.958398	48914.69403	8279.735632	1400810	38354	132
133	1	1	2	1	25	Sample	100	27167.370381	34042.35199	6874.981609	39116	48768	133
134	1	1	2	2	25	Sample	50	13573.15368	19937.631841	6364.478161	49784	48768	134
