Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
4574	1	1	35	86	832	Sample	12.5	25.017035	6748.466418	6723.449383	921512	388874	4574
4575	1	1	35	87	832	Sample	6.25	-301.882947	6660.997512	6962.88046	934212	389890	4575
4576	1	1	35	88	1136	PosCtrl	50	3718.180597	11041.047264	7322.866667	944880	389636	4576
4577	1	1	35	89	833	Sample	100	1723.01966	8803.228856	7080.209195	955294	388620	4577
4578	1	1	35	90	833	Sample	50	522.983662	7460.060945	6937.077283	965454	389636	4578
4579	1	1	35	91	833	Sample	25	112.945642	6823.207711	6710.262069	976376	389636	4579
4580	1	1	35	92	833	Sample	12.5	27.445025	6704.578358	6677.133333	986536	389636	4580
4581	1	1	35	93	833	Sample	6.25	-198.726969	6568.629353	6767.356322	996950	389636	4581
4582	1	1	35	94	834	Sample	100	2096.39065	9133.967662	7037.577011	1007110	389128	4582
4583	1	1	35	95	834	Sample	50	503.30629	7427.120647	6923.814356	1018540	388874	4583
4584	1	1	35	96	834	Sample	25	136.173679	6862.712687	6726.539007	1026922	389636	4584
4585	1	1	35	97	834	Sample	12.5	-29.67563	6717.715174	6747.390805	1036574	389636	4585
4586	1	1	35	98	834	Sample	6.25	-14.294347	6735.165423	6749.45977	1046226	389636	4586
4587	1	1	35	99	1137	PosCtrl	50	3538.131927	10296.223881	6758.091954	1058672	389128	4587
4588	1	1	35	100	835	Sample	100	430.678187	7206.560945	6775.882759	1069086	389636	4588
4589	1	1	35	101	835	Sample	50	-0.135418	6797.2301	6797.365517	1079754	389636	4589
4590	1	1	35	102	835	Sample	25	43.300249	6652.700249	6609.4	1089914	389636	4590
4591	1	1	35	103	835	Sample	12.5	-33.606852	6505.302239	6538.909091	1101598	389636	4591
4592	1	1	35	104	835	Sample	6.25	-68.767258	6495.039801	6563.807059	1109980	389636	4592
4593	1	1	35	105	836	Sample	100	1388.877509	7938.567164	6549.689655	1121156	389128	4593
4594	1	1	35	106	836	Sample	50	388.636962	6949.926617	6561.289655	1131824	389636	4594
4595	1	1	35	107	836	Sample	25	121.496612	6564.197761	6442.701149	1141984	389636	4595
4596	1	1	35	108	836	Sample	12.5	54.00223	6497.059701	6443.057471	1152144	389636	4596
4597	1	1	35	109	836	Sample	6.25	-125.328907	6245.149254	6370.478161	1162304	389636	4597
4598	1	1	35	110	1138	PosCtrl	50	3081.287777	9697.050995	6615.763218	1173226	389636	4598
4599	1	1	35	111	837	Sample	100	-227.449588	6318.391791	6545.841379	1183386	389636	4599
4600	1	1	35	112	837	Sample	50	-227.004855	6239.390547	6466.395402	1194308	389636	4600
4601	1	1	35	113	837	Sample	25	21.684225	6367.307214	6345.622989	1204468	389636	4601
4602	1	1	35	114	837	Sample	12.5	-68.393344	6270.542289	6338.935632	1214628	389636	4602
4603	1	1	35	115	837	Sample	6.25	-37.580323	6195.71393	6233.294253	1224534	389636	4603
