Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
85	1	1	1	85	16	Sample	25	339.444828	9324.5	8985.055172	934466	37846	85
86	1	1	1	86	16	Sample	12.5	113.870844	9068.615672	8954.744828	945134	37846	86
87	1	1	1	87	16	Sample	6.25	25.575193	8887.248756	8861.673563	954532	37846	87
88	1	1	1	88	1064	PosCtrl	100	2939.080674	11935.2301	8996.149425	964946	38100	88
89	1	1	1	89	17	Sample	100	3009.091354	11989.355721	8980.264368	975614	38100	89
90	1	1	1	90	17	Sample	50	808.882836	9753.349502	8944.466667	986282	38100	90
91	1	1	1	91	17	Sample	25	298.058543	9334.150498	9036.091954	996442	37846	91
92	1	1	1	92	17	Sample	12.5	93.37962	8830.426617	8737.046997	1007618	37846	92
93	1	1	1	93	17	Sample	6.25	-49.439018	8664.784826	8714.223844	1015238	37846	93
94	1	1	1	94	18	Sample	100	3557.763373	12537.032338	8979.268966	1027430	38354	94
95	1	1	1	95	18	Sample	50	907.674284	9870.039801	8962.365517	1038098	38608	95
96	1	1	1	96	18	Sample	25	388.214574	9165.237562	8777.022989	1049020	37846	96
97	1	1	1	97	18	Sample	12.5	15.780057	8742.93408	8727.154023	1059180	37846	97
98	1	1	1	98	18	Sample	6.25	-8.928744	8656.257463	8665.186207	1069086	37846	98
99	1	1	1	99	1065	PosCtrl	100	3836.154829	12689.465174	8853.310345	1079246	38608	99
100	1	1	1	100	19	Sample	100	3638.630194	12724.731343	9086.101149	1089660	38354	100
101	1	1	1	101	19	Sample	50	1122.919755	10090.563433	8967.643678	1100328	38100	101
102	1	1	1	102	19	Sample	25	437.706365	9195.79602	8758.089655	1110742	37846	102
103	1	1	1	103	19	Sample	12.5	183.007995	8838.711443	8655.703448	1120902	37846	103
104	1	1	1	104	19	Sample	6.25	-62.537434	8631.067164	8693.604598	1131316	37846	104
105	1	1	1	105	20	Sample	100	4422.196157	13375.00995	8952.813793	1141476	38608	105
106	1	1	1	106	20	Sample	50	1062.497718	9855.651741	8793.154023	1152144	37846	106
107	1	1	1	107	20	Sample	25	544.133513	9067.25995	8523.126437	1162812	37846	107
108	1	1	1	108	20	Sample	12.5	189.451698	8666.605721	8477.154023	1173226	38354	108
109	1	1	1	109	20	Sample	6.25	81.650558	8619.181592	8537.531034	1183640	37846	109
110	1	1	1	110	1066	PosCtrl	100	5069.34843	13764.199005	8694.850575	1193292	38862	110
111	1	1	1	111	21	Sample	100	5214.752925	14089.288557	8874.535632	1203706	38354	111
112	1	1	1	112	21	Sample	50	1606.356605	10427.503731	8821.147126	1214374	38100	112
113	1	1	1	113	21	Sample	25	657.277646	9394.114428	8736.836782	1225296	37846	113
114	1	1	1	114	21	Sample	12.5	187.640276	8897.81592	8710.175644	1235202	37846	114
115	1	1	1	115	21	Sample	6.25	69.205816	8691.773632	8622.567816	1244346	37846	115
116	1	1	1	116	22	Sample	100	6215.004563	15218.696517	9003.691954	1255522	38354	116
117	1	1	1	117	22	Sample	50	2033.312275	10775.404229	8742.091954	1266444	38354	117
118	1	1	1	118	22	Sample	25	694.721976	9287.547264	8592.825287	1276604	38100	118
119	1	1	1	119	22	Sample	12.5	331.473289	8978.905473	8647.432184	1286764	38100	119
120	1	1	1	120	22	Sample	6.25	89.554924	8713.633085	8624.078161	1297686	38100	120
121	1	1	1	121	1067	PosCtrl	100	6484.120913	15409.80597	8925.685057	1307338	38608	121
122	1	1	1	122	23	Sample	100	5493.441594	14455.2301	8961.788506	1317752	37592	122
123	1	1	1	123	23	Sample	50	1845.476711	10601.844527	8756.367816	1328420	37338	123
124	1	1	1	124	23	Sample	25	749.524738	9246.977612	8497.452874	1338834	37338	124
125	1	1	1	125	23	Sample	12.5	398.523066	8864.182836	8465.65977	1349502	38100	125
126	1	1	1	126	23	Sample	6.25	62.399271	8665.550995	8603.151724	1359662	38100	126
127	1	1	1	127	24	Sample	100	8824.107394	17753.567164	8929.45977	1369568	37846	127
128	1	1	1	128	24	Sample	50	3107.526265	11847.149254	8739.622989	1380236	37846	128
129	1	1	1	129	24	Sample	25	1086.30199	9568.435323	8482.133333	1390904	37846	129
130	1	1	1	130	24	Sample	12.5	588.307028	9001.94403	8413.637002	1401064	37592	130
131	1	1	1	131	24	Sample	6.25	270.802925	8915.538557	8644.735632	1410208	37338	131
132	1	1	1	132	1068	PosCtrl	100	9080.291268	18013.263682	8932.972414	1421384	38100	132
133	1	1	2	1	25	Sample	100	7765.363107	18699.347015	10933.983908	60960	47752	133
134	1	1	2	2	25	Sample	50	3374.087854	14400.733831	11026.645977	71628	48006	134
135	1	1	2	3	25	Sample	25	1481.252024	12512.155473	11030.903448	81534	48260	135
136	1	1	2	4	25	Sample	12.5	1514.089243	14051.691542	12537.602299	92202	48768	136
137	1	1	2	5	25	Sample	6.25	616.765277	14144.875622	13528.110345	102108	48768	137
138	1	1	2	6	26	Sample	100	7244.37328	21100.329602	13855.956322	112776	48006	138
139	1	1	2	7	26	Sample	50	2716.412335	16889.768657	14173.356322	123444	48260	139
140	1	1	2	8	26	Sample	25	1312.994467	15674.396766	14361.402299	133604	48768	140
141	1	1	2	9	26	Sample	12.5	529.716821	14578.615672	14048.898851	144272	49022	141
142	1	1	2	10	26	Sample	6.25	23.679542	13808.881841	13785.202299	154686	48768	142
143	1	1	2	11	1057	PosCtrl	50	7987.37913	22226.073383	14238.694253	164846	48260	143
144	1	1	2	12	27	Sample	100	8652.310594	23776.866915	15124.556322	175260	48260	144
145	1	1	2	13	27	Sample	50	2658.112215	17022.539801	14364.427586	185928	48514	145
146	1	1	2	14	27	Sample	25	1158.481635	14952.727612	13794.245977	196342	48768	146
147	1	1	2	15	27	Sample	12.5	401.349897	14776.172886	14374.822989	207264	48768	147
148	1	1	2	16	27	Sample	6.25	260.507042	14784.456468	14523.949425	217424	48768	148
149	1	1	2	17	28	Sample	100	5810.325356	19702.106965	13891.781609	226822	48514	149
150	1	1	2	18	28	Sample	50	2446.156485	16510.441542	14064.285057	237744	48768	150
151	1	1	2	19	28	Sample	25	1260.221436	15254.93408	13994.712644	247650	48768	151
152	1	1	2	20	28	Sample	12.5	298.754623	14220.977612	13922.222989	258318	48768	152
153	1	1	2	21	28	Sample	6.25	337.256322	13593.166667	13255.910345	268478	48768	153
154	1	1	2	22	1058	PosCtrl	50	6333.584122	19176.563433	12842.97931	278892	48768	154
155	1	1	2	23	29	Sample	100	7354.127089	19594.432836	12240.305747	289560	48260	155
156	1	1	2	24	29	Sample	50	3916.353302	15878.626866	11962.273563	299974	48514	156
157	1	1	2	25	29	Sample	25	1779.76719	13621.461443	11841.694253	310388	48514	157
158	1	1	2	26	29	Sample	12.5	1653.73709	13182.564677	11528.827586	320802	48514	158
159	1	1	2	27	29	Sample	6.25	630.078204	11994.379353	11364.301149	330708	48514	159
160	1	1	2	28	30	Sample	100	11370.647041	23325.40796	11954.76092	341376	48514	160
161	1	1	2	29	30	Sample	50	4284.783822	16075.90796	11791.124138	352044	48514	161
162	1	1	2	30	30	Sample	25	1728.218048	13232.631841	11504.413793	362204	48514	162
163	1	1	2	31	30	Sample	12.5	739.079482	12086.68408	11347.604598	372618	48768	163
164	1	1	2	32	30	Sample	6.25	360.350635	11513.697761	11153.347126	382524	48768	164
165	1	1	2	33	1059	PosCtrl	50	5111.6035	16564.955224	11453.351724	392938	48768	165
166	1	1	2	34	31	Sample	100	12084.634311	24250.81592	12166.181609	403860	48260	166
167	1	1	2	35	31	Sample	50	4299.289415	16206.208955	11906.91954	414528	48260	167
168	1	1	2	36	31	Sample	25	2110.563098	13489.937811	11379.374713	424688	48260	168
169	1	1	2	37	31	Sample	12.5	631.323803	12026.890547	11395.566745	435610	48768	169
170	1	1	2	38	31	Sample	6.25	234.578933	11664.661692	11430.082759	444754	48768	170
171	1	1	2	39	32	Sample	100	7289.512609	19275.029851	11985.517241	455676	48514	171
172	1	1	2	40	32	Sample	50	2799.096535	14604.514925	11805.418391	466344	48514	172
173	1	1	2	41	32	Sample	25	1131.743635	12592.787313	11461.043678	476758	48768	173
174	1	1	2	42	32	Sample	12.5	470.271273	11766.409204	11296.137931	487680	48768	174
175	1	1	2	43	32	Sample	6.25	174.906459	11379.630597	11204.724138	497586	48768	175
176	1	1	2	44	1060	PosCtrl	50	3454.107583	14856.569652	11402.462069	507492	48768	176
177	1	1	2	45	33	Sample	100	8250.436378	19905.767413	11655.331034	518160	48514	177
178	1	1	2	46	33	Sample	50	2687.58064	14205.093284	11517.512644	528828	48768	178
179	1	1	2	47	33	Sample	25	1178.693592	12439.15796	11260.464368	538988	48514	179
180	1	1	2	48	33	Sample	12.5	381.304887	11551.007463	11169.702576	549910	48768	180
181	1	1	2	49	33	Sample	6.25	222.75241	11352.069652	11129.317241	559054	49530	181
182	1	1	2	50	34	Sample	100	4127.731892	15354.253731	11226.521839	570230	48768	182
183	1	1	2	51	34	Sample	50	1478.414171	12482.338308	11003.924138	580644	48768	183
184	1	1	2	52	34	Sample	25	472.401364	11494.396766	11021.995402	591312	48768	184
185	1	1	2	53	34	Sample	12.5	111.107986	11018.135572	10907.027586	602488	48768	185
186	1	1	2	54	34	Sample	6.25	-3.863055	10679.941542	10683.804598	612394	48768	186
187	1	1	2	55	1061	PosCtrl	50	2500.94578	13390.088308	10889.142529	621792	49022	187
188	1	1	2	56	35	Sample	100	5298.24825	16590.439055	11292.190805	632460	48514	188
189	1	1	2	57	35	Sample	50	1805.452633	12711.542289	10906.089655	643128	48514	189
190	1	1	2	58	35	Sample	25	844.188266	11428.208955	10584.02069	653542	48768	190
191	1	1	2	59	35	Sample	12.5	227.657214	10796.390547	10568.733333	664972	48768	191
192	1	1	2	60	35	Sample	6.25	4.715732	10458.313433	10453.597701	674624	48768	192
193	1	1	2	61	36	Sample	100	4637.599683	15283.192786	10645.593103	684530	48768	193
