Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
221	1	1	2	89	41	Sample	100	30852.554889	40494.662935	9642.108046	955548	49022	221
222	1	1	2	90	41	Sample	50	16800.260371	26028.310945	9228.050575	965962	49022	222
223	1	1	2	91	41	Sample	25	9374.796483	18366.226368	8991.429885	976376	49022	223
224	1	1	2	92	41	Sample	12.5	3737.976154	12508.412935	8770.436782	986536	49022	224
225	1	1	2	93	41	Sample	6.25	2101.987296	10760.635572	8658.648276	996442	49022	225
226	1	1	2	94	42	Sample	100	31002.400789	40397.9801	9395.57931	1007364	49022	226
227	1	1	2	95	42	Sample	50	14178.848465	23482.335821	9303.487356	1017778	49022	227
228	1	1	2	96	42	Sample	25	6309.55199	15212.685323	8903.133333	1028446	49022	228
229	1	1	2	97	42	Sample	12.5	2920.641388	11568.409204	8647.767816	1038606	49022	229
230	1	1	2	98	42	Sample	6.25	1656.7155	10135.598259	8478.882759	1048512	49022	230
231	1	1	2	99	1065	PosCtrl	50	35122.451913	44955.502488	9833.050575	1059180	49022	231
232	1	1	2	100	43	Sample	100	33968.198525	43662.950249	9694.751724	1069848	49022	232
233	1	1	2	101	43	Sample	50	19450.434088	28656.50995	9206.075862	1080262	49022	233
234	1	1	2	102	43	Sample	25	10424.673692	19100.471393	8675.797701	1090676	49022	234
235	1	1	2	103	43	Sample	12.5	4964.128204	13328.29602	8364.167816	1101090	49022	235
236	1	1	2	104	43	Sample	6.25	2516.072277	10928.28607	8412.213793	1110996	49022	236
237	1	1	2	105	44	Sample	100	23673.651458	32410.14801	8736.496552	1121664	49022	237
238	1	1	2	106	44	Sample	50	9912.432467	18593.170398	8680.737931	1132078	49022	238
239	1	1	2	107	44	Sample	25	4652.36381	12793.235075	8140.871264	1142746	49022	239
240	1	1	2	108	44	Sample	12.5	2032.075219	10085.309701	8053.234483	1152906	49022	240
241	1	1	2	109	44	Sample	6.25	939.797958	9058.942786	8119.144828	1163320	48768	241
242	1	1	2	110	1066	PosCtrl	50	34454.528007	43848.217662	9393.689655	1173480	49022	242
243	1	1	2	111	45	Sample	100	32861.298782	42460.726368	9599.427586	1183894	49022	243
244	1	1	2	112	45	Sample	50	16772.525467	25826.75995	9054.234483	1194308	49022	244
245	1	1	2	113	45	Sample	25	9667.030486	18219.977612	8552.947126	1204976	49022	245
246	1	1	2	114	45	Sample	12.5	3772.087442	11933.425373	8161.337931	1215390	49022	246
247	1	1	2	115	45	Sample	6.25	2301.894828	10406.083333	8104.188506	1225042	49022	247
248	1	1	2	116	46	Sample	100	35233.494596	44317.368159	9083.873563	1235710	48768	248
249	1	1	2	117	46	Sample	50	21754.618863	30714.839552	8960.22069	1246378	48768	249
250	1	1	2	118	46	Sample	25	11200.467413	19622.267413	8421.8	1257046	49022	250
251	1	1	2	119	46	Sample	12.5	5479.457291	13447.073383	7967.616092	1266952	48768	251
252	1	1	2	120	46	Sample	6.25	3248.406613	11417.162935	8168.756322	1277112	48768	252
253	1	1	2	121	1067	PosCtrl	50	34249.252453	43461.949005	9212.696552	1287780	49022	253
254	1	1	2	122	47	Sample	100	40413.173512	49993.378109	9580.204598	1298448	49022	254
255	1	1	2	123	47	Sample	50	29075.372989	38135.75	9060.377011	1308862	49022	255
256	1	1	2	124	47	Sample	25	19544.382175	27720.007463	8175.625287	1319276	48768	256
257	1	1	2	125	47	Sample	12.5	10461.674816	18349.410448	7887.735632	1329690	48768	257
258	1	1	2	126	47	Sample	6.25	6494.367825	14539.075871	8044.708046	1339850	49022	258
259	1	1	2	127	48	Sample	100	34123.704134	42913.069652	8789.365517	1350264	48768	259
260	1	1	2	128	48	Sample	50	17471.042529	25958.5	8487.457471	1360678	48768	260
261	1	1	2	129	48	Sample	25	9501.502153	17343.876866	7842.374713	1371092	48768	261
262	1	1	2	130	48	Sample	12.5	4140.219806	11634.85199	7494.632184	1381506	48768	262
263	1	1	2	131	48	Sample	6.25	2548.055516	10343.034826	7794.97931	1391666	48768	263
264	1	1	2	132	1068	PosCtrl	50	34767.203869	43304.217662	8537.013793	1402334	48768	264
265	1	1	3	1	49	Sample	100	29273.931806	36348.495025	7074.563218	40640	59436	265
266	1	1	3	2	49	Sample	50	16158.325528	23097.291045	6938.965517	51054	59436	266
267	1	1	3	3	49	Sample	25	8456.968099	15114.837065	6657.868966	61468	59436	267
268	1	1	3	4	49	Sample	12.5	3784.430142	10396.942786	6612.512644	72136	59182	268
269	1	1	3	5	49	Sample	6.25	1447.975176	8090.097015	6642.121839	82042	59690	269
270	1	1	3	6	50	Sample	100	27564.12123	35023.613184	7459.491954	92456	59436	270
271	1	1	3	7	50	Sample	50	11262.511537	18352.212687	7089.701149	103124	59436	271
272	1	1	3	8	50	Sample	25	5166.12449	11915.110697	6748.986207	113538	59436	272
273	1	1	3	9	50	Sample	12.5	2752.55724	9362.451493	6609.894253	123698	59436	273
274	1	1	3	10	50	Sample	6.25	1280.52515	7984.952736	6704.427586	133858	59436	274
275	1	1	3	11	1057	PosCtrl	25	23475.543695	31060.318408	7584.774713	144526	59436	275
276	1	1	3	12	51	Sample	100	26317.347693	34162.674129	7845.326437	154940	59436	276
277	1	1	3	13	51	Sample	50	9218.465878	16466.353234	7247.887356	165608	59436	277
278	1	1	3	14	51	Sample	25	5358.872654	12242.624378	6883.751724	175768	59436	278
279	1	1	3	15	51	Sample	12.5	2576.508132	9299.758706	6723.250575	186182	59436	279
280	1	1	3	16	51	Sample	6.25	1029.447993	7889.496269	6860.048276	196088	59690	280
281	1	1	3	17	52	Sample	100	18610.990247	25896.068408	7285.078161	207010	59436	281
282	1	1	3	18	52	Sample	50	7738.165637	14961.395522	7223.229885	217424	59436	282
283	1	1	3	19	52	Sample	25	3208.498422	10148.873134	6940.374713	227838	59182	283
284	1	1	3	20	52	Sample	12.5	1752.069746	8428.904229	6676.834483	238252	59182	284
285	1	1	3	21	52	Sample	6.25	923.974721	7849.409204	6925.434483	248158	59436	285
286	1	1	3	22	1058	PosCtrl	25	22247.80911	29885.90796	7638.098851	258826	59436	286
287	1	1	3	23	53	Sample	100	27927.623812	36083.283582	8155.65977	269240	59436	287
288	1	1	3	24	53	Sample	50	14933.959916	22730.789801	7796.829885	279654	59436	288
289	1	1	3	25	53	Sample	25	7966.306227	15317.915423	7351.609195	290068	59436	289
290	1	1	3	26	53	Sample	12.5	3458.385589	10565.537313	7107.151724	300482	59436	290
291	1	1	3	27	53	Sample	6.25	1275.876274	8485.641791	7209.765517	310642	59436	291
292	1	1	3	28	54	Sample	100	19813.040564	27540.792289	7727.751724	321056	59436	292
293	1	1	3	29	54	Sample	50	7853.383616	15298.753731	7445.370115	331724	59436	293
294	1	1	3	30	54	Sample	25	3783.323546	10950.764925	7167.441379	342138	59436	294
295	1	1	3	31	54	Sample	12.5	1512.190504	8727.344527	7215.154023	352552	59436	295
296	1	1	3	32	54	Sample	6.25	760.234629	8059.956468	7299.721839	362204	59436	296
297	1	1	3	33	1059	PosCtrl	25	22086.588051	30032.645522	7946.057471	373126	59436	297
298	1	1	3	34	55	Sample	100	13556.416049	21903.620647	8347.204598	383794	59436	298
299	1	1	3	35	55	Sample	50	3965.386155	11988.878109	8023.491954	394208	59436	299
300	1	1	3	36	55	Sample	25	1950.122894	9809.33209	7859.209195	404622	59436	300
301	1	1	3	37	55	Sample	12.5	1140.159693	8677.487562	7537.327869	415036	58928	301
302	1	1	3	38	55	Sample	6.25	395.511143	7949.389303	7553.878161	424180	58928	302
303	1	1	3	39	56	Sample	100	9109.639827	17096.267413	7986.627586	435610	59182	303
